SampleID GA_Position_1 GA_Position_2 GA_Position_3 GA_Position_4 GA_Position_5 GA_Position_6 GA_Position_7 GA_Position_8 GA_Position_9 CT_Position_1 CT_Position_2 CT_Position_3 CT_Position_4 CT_Position_5 CT_Position_6 CT_Position_7 CT_Position_8 CT_Position_9
S17465.e2e.filter30.Endolith_395.sorted.mapDamage 0 NA 0.4 0 0 0 0 0 0 0 NA 0 0 NA 0 0 0 0
S17465.e2e.filter30.Endolith_422.sorted.mapDamage 0 0.0416666666666667 0.0192307692307692 0 0 0.140350877192982 0.0465116279069767 0 0 0.0196078431372549 0 0.0204081632653061 0.0454545454545455 0.1 0.0444444444444444 0 0 0.0545454545454545
S17465.e2e.filter30.Endolith_430.sorted.mapDamage 0.0930232558139535 0.0416666666666667 0 0 0 0 0 0.0181818181818182 0 0.025 0 0 0 0 0 0.0277777777777778 0.0545454545454545 0
S17465.e2e.filter30.Endolith_55.sorted.mapDamage 0.0188679245283019 0 0 0 0 0 0 0 0 0.0363636363636364 0 0 0.0384615384615385 0 0.0140845070422535 0 0 0
S17465.e2e.filter30.Endolith_56.sorted.mapDamage 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_60.sorted.mapDamage 0.0711509715994021 0.0159613956941351 0.0124740124740125 0.00570228091236495 0.0070482097547223 0.011123787792356 0.00516795865633075 0.00580431177446103 0.00717835450027609 0.0805951642901426 0.0123497997329773 0.00993280747881975 0.00910344827586207 0.00842849374660141 0.008731241473397 0.0079714128642111 0.0045442395081529 0.0046195652173913
S17465.e2e.filter30.Endolith_64.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.111111111111111
S17465.e2e.filter30.Endolith_66.sorted.mapDamage 0.0166666666666667 0 0 0 0 0 0.0227272727272727 0 0 0.0416666666666667 0 0 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_67.sorted.mapDamage 0.0222222222222222 0.0277777777777778 0 0.0204081632653061 0 0 0 0 0 0 0 0.0204081632653061 0 0 0.032258064516129 0 0.0222222222222222 0
S17465.e2e.filter30.Endolith_86.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.111111111111111 0 0 0
S17465.e2e.filter30.Endolith_87.sorted.mapDamage 0 0 0.1 0 0 0 0 0 0.0344827586206897 0.0476190476190476 0 0.0333333333333333 0 0 0 0 0 0
S17465.e2e.filter30.Endolith_89.sorted.mapDamage 0.008 0.0033500837520938 0.00128700128700129 0 0.00504201680672269 0.00968188105117566 0.00157728706624606 0.00425531914893617 0.002710027100271 0.00701262272089762 0.00974025974025974 0.00417827298050139 0.00710227272727273 0.00786163522012579 0.0124653739612188 0.00282087447108604 0.00828729281767956 0.00574712643678161
S17465.e2e.filter30.Endolith_91.sorted.mapDamage 0 0 0 0 0 0 0 0.0172413793103448 0 0 0 0.0422535211267606 0 0 0.0363636363636364 0 0 0
S17465.e2e.filter30.Endolith_98.sorted.mapDamage 0 0.0191082802547771 0.00568181818181818 0.0193548387096774 0.00666666666666667 0 0.00684931506849315 0.0164835164835165 0.00591715976331361 0.00636942675159236 0 0.00598802395209581 0 0.0111111111111111 0.00735294117647059 0.0114285714285714 0 0.00537634408602151
S17465.e2e.filter30.Endolith_99.sorted.mapDamage 0.061988971287317 0.00941915227629513 0.00891370359486727 0.00669024180445379 0.00593747100844234 0.00596713485724777 0.00636584909193035 0.00510295434198747 0.00781320161652447 0.0735888089843365 0.00736543909348442 0.00795906765207504 0.00493609519612164 0.00655215158491234 0.00626820870486448 0.00629791894852136 0.00501477567833796 0.00590815504431116
S17465.e2e.filter30.G2_1.sorted.mapDamage 0 0 0 0 0 0 0 0.105263157894737 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.G2_2.sorted.mapDamage 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.G20_0.sorted.mapDamage 0.00116144018583043 0.000730994152046784 0.00131926121372032 0.000695410292072323 0.00141743444365698 0.00426136363636364 0.00234925606891151 0 0.00267916945746818 0.00704676489429853 0.00141342756183746 0.00203665987780041 0.0022271714922049 0 0.00632022471910112 0.00139762403913347 0.00364431486880466 0.00372670807453416
S17465.e2e.filter30.G21_0.sorted.mapDamage 0.00629811056682995 0.00629496402877698 0.0069071373752878 0.007383100902379 0.00492206726825267 0.00394944707740916 0.0008110300081103 0.00482703137570394 0.0021865889212828 0.00303720577069096 0.00578034682080925 0.00162999185004075 0.00235478806907378 0.00974817221770918 0.00976403580146461 0.00235478806907378 0.0039032006245121 0.00288808664259928
S17465.e2e.filter30.R10_1.sorted.mapDamage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
S17465.e2e.filter30.R10_2.sorted.mapDamage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
S17465.e2e.filter30.R11_0.sorted.mapDamage 0 0.0111111111111111 0 0.00564971751412429 0 0 0 0.00606060606060606 0.00549450549450549 0.0125 0.00555555555555556 0 0 0 0 0 0 0
S17465.e2e.filter30.R12_1.sorted.mapDamage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
S17465.e2e.filter30.R12_2.sorted.mapDamage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
S17465.e2e.filter30.R13_0.sorted.mapDamage 0.0446043165467626 0.00677966101694915 0.00422535211267606 0.00453857791225416 0.00140845070422535 0.0108695652173913 0.00159489633173844 0.0121765601217656 0.00594353640416048 0.021875 0.00290275761973875 0.0058055152394775 0.00305343511450382 0.00444444444444444 0 0.00654664484451719 0.00150375939849624 0.00582241630276565
S17465.e2e.filter30.R14_0.sorted.mapDamage 0.00505848877647803 0.00328677074774034 0.00606877950101146 0.00256692335900257 0.00328827183047132 0.00369822485207101 0.0029520295202952 0.00464285714285714 0.00608313619466036 0.00197693574958814 0.00804289544235925 0.00399733510992672 0.00530785562632696 0.00395256916996047 0.00681736634373879 0.00368595650571323 0.00218579234972678 0.00202771206488679
S17465.e2e.filter30.R15_0.sorted.mapDamage 0.00281244506943224 0.00584663818304475 0.00484683986041101 0.00495582848524025 0.0042256496936404 0.00442211055276382 0.00481675392670157 0.00637728862373997 0.00438334329547719 0.0054368932038835 0.0041520979020979 0.00333922608524848 0.00279329608938547 0.00275482093663912 0.00335429769392034 0.00468184720153224 0.00352331606217617 0.00552486187845304
S17465.e2e.filter30.R16_0.sorted.mapDamage 0.00600343053173242 0.013437849944009 0.00710659898477157 0.00736842105263158 0.00348027842227378 0.00389483933787731 0.00395256916996047 0.0056390977443609 0.00305188199389624 0.00712377560106857 0.00327868852459016 0.00575263662511985 0.00211193241816262 0.0072463768115942 0.0063626723223754 0.00303951367781155 0.00778967867575463 0.00937207122774133
S17465.e2e.filter30.R17_0.sorted.mapDamage 0.00440881763527054 0.00764525993883792 0.00682438580527752 0.00399002493765586 0.010443864229765 0.00726040658276864 0.0098960910440376 0.00773078672123693 0.00637567435017165 0.00590640617900954 0.00653923541247485 0.00519603212092584 0.00711237553342817 0.0040650406504065 0.00830483634587201 0.00523560209424084 0.00439024390243902 0.00817700817700818
S17465.e2e.filter30.R18_1.sorted.mapDamage 0.00308278683930273 0.00329442096970565 0.00445583836904108 0.00358675462755396 0.00423370025402202 0.00292088745261326 0.00382214294814626 0.00241456166419019 0.00417044424297371 0.00385170919595571 0.00327233872044878 0.00492424242424242 0.00350284606242572 0.00362088679964426 0.00374436758266167 0.00396039603960396 0.00486049741194294 0.00362047440699126
S17465.e2e.filter30.R18_2.sorted.mapDamage 0.00246581483972204 0.00452328786486678 0.00365982259165064 0.00350786020527478 0.00328320966576926 0.00332225913621262 0.00288846583076216 0.00497857322914041 0.00376241287855425 0.00340591168957548 0.00397914379802415 0.00351370344342937 0.00306885748993031 0.00377258587596797 0.00409050236482168 0.00450097847358121 0.00362835298691201 0.00549592654855813
S17465.e2e.filter30.R4_1.sorted.mapDamage 0 0 0.037037037037037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.R4_2.sorted.mapDamage 0.0104712041884817 0 0.0218978102189781 0.0576923076923077 0.00689655172413793 0.00628930817610063 0.0138888888888889 0 0.0150375939849624 0.00740740740740741 0.0147058823529412 0 0 0 0 0.0113636363636364 0.0125786163522013 0.0144927536231884
S17465.e2e.filter30.R5_0.sorted.mapDamage 0.00655737704918033 0 0 0.0043859649122807 0.00366300366300366 0.00344827586206897 0.0037037037037037 0.00328947368421053 0.00628930817610063 0.0153256704980843 0.00738007380073801 0.00366300366300366 0.0150943396226415 0 0.0034965034965035 0.00392156862745098 0.003584229390681 0.0136986301369863
S17465.e2e.filter30.R8_1.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17465.e2e.filter30.R8_2.sorted.mapDamage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
S17465.e2e.filter30.R9_1.sorted.mapDamage 0 0 0 0 0.0303030303030303 0 0 0 0 0 0 0 0.015625 0.0138888888888889 0 0 0 0
S17465.e2e.filter30.R9_2.sorted.mapDamage 0 0 0 0 0 0 0 0.0689655172413793 0 0 0.0677966101694915 0.0158730158730159 0 0 0 0 0 0
S17465.e2e.filter30.R9_3.sorted.mapDamage 0 0 0 0 0 0.012987012987013 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.A19_0.sorted.mapDamage 0 0 0 0 0 0 0.0196078431372549 0.0129032258064516 0 0.00598802395209581 0 0 0 0 0 0 0 0.0236686390532544
S17466.e2e.filter30.A3_1.sorted.mapDamage 0.00165599470081696 0.00146862483311081 0.00126968004062976 0.00156067108856808 0.00383805868515538 0.00253678335870117 0.00233644859813084 0.00232949398214055 0.000640943468786053 0.00329957901922858 0.00493827160493827 0.00544993662864385 0.00183799396087699 0.00103774808665197 0.00137208432081826 0.00207415089447757 0.00163727959697733 0.00202634245187437
S17466.e2e.filter30.A6_0.sorted.mapDamage 0 0.00389105058365759 0.0116279069767442 0 0 0 0.00387596899224806 0 0 0.00411522633744856 0.0163934426229508 0 0 0 0 0 0 0
S17466.e2e.filter30.A7_0.sorted.mapDamage 0.00434834157392661 0.0046295307080333 0.0045718468969576 0.00420338548710867 0.00420396932918058 0.00446064374722085 0.00445124940496067 0.00470222231736076 0.00442361089116228 0.00510303131153451 0.00564664460600122 0.00533679604248549 0.00471814347214773 0.00489175235368129 0.00529104304547157 0.00507518112644264 0.00447757556343986 0.00479918906637771
S17466.e2e.filter30.Endolith_101.sorted.mapDamage 0 0 0 NA 0 NA 0 0 0 0 0 0 NA 0 NA 0 0 0
S17466.e2e.filter30.Endolith_106.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_120.sorted.mapDamage 0 0.0229885057471264 0.0845771144278607 0 0 0.0053475935828877 0.00675675675675676 0.0103092783505155 0 0.0118343195266272 0.0335570469798658 0.0465116279069767 0 0.0518518518518519 0 0 0.024390243902439 0
S17466.e2e.filter30.Endolith_124.sorted.mapDamage 0 0 NA NA 0 0 0 NA NA 0 NA 0 0 0 NA 0 0 NA
S17466.e2e.filter30.Endolith_130.sorted.mapDamage 0.0280701754385965 0 0 0 0 0 0.0309734513274336 0.015625 0.00476190476190476 0 0.0138248847926267 0 0.0462962962962963 0 0.0048780487804878 0 0 0
S17466.e2e.filter30.Endolith_131.sorted.mapDamage 0 0 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0
S17466.e2e.filter30.Endolith_138.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_141.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_144.sorted.mapDamage 0.0048 0 0 0 0 0 0 0.00427350427350427 0.00209205020920502 0 0.00896860986547085 0 0.00932400932400932 0 0 0.0107991360691145 0.00814663951120163 0
S17466.e2e.filter30.Endolith_147.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_149.sorted.mapDamage 0.0930533955417315 0.00178753830439224 0.00352941176470588 0.00246609124537608 0.00140056022408964 0.00551998233605652 0.00140219677494742 0.00733496332518337 0.00765194578049847 0.114478114478114 0.00579798596277083 0.00327562002807674 0.00879396984924623 0.00648448355720241 0.00408812173518056 0.00606501698204755 0.00391976020290523 0.00521512385919166
S17466.e2e.filter30.Endolith_159.sorted.mapDamage 0.0211640211640212 0 0.0102564102564103 0 0.0228310502283105 0.0390625 0.0388888888888889 0 0 0.0625 0.0210526315789474 0 0 0 0 0 0.037037037037037 0
S17466.e2e.filter30.Endolith_160.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0.157894736842105 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_161.sorted.mapDamage 0 0 0 NA 0 0 0 0 0 0.230769230769231 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_172.sorted.mapDamage 0.0729613733905579 0 0.00793650793650794 0 0.023778071334214 0.00298953662182362 0 0 0 0.0827464788732394 0.00584795321637427 0.00143266475644699 0 0.00140646976090014 0.00140056022408964 0 0.0210843373493976 0.0208955223880597
S17466.e2e.filter30.Endolith_175.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_179.sorted.mapDamage 0.0542320356381948 0.0217546362339515 0.0105212042732276 0.00666552726029739 0.00727666821489395 0.0103486705938545 0.0109103307193999 0.0122885413341845 0.00687450039968026 0.0768078733418913 0.00791996665277199 0.0086607858861267 0.00714042842570554 0.00933966901523841 0.00606531881804044 0.00832880680789426 0.00986533041027247 0.0110218863171154
S17466.e2e.filter30.Endolith_183.sorted.mapDamage 0 0 NA NA 0 0 NA 0 0 NA 0 0 0 NA 0 NA 0 NA
S17466.e2e.filter30.Endolith_184.sorted.mapDamage 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA
S17466.e2e.filter30.Endolith_188.sorted.mapDamage 0.0571428571428571 0 0 0 0.0735294117647059 0 0 0.0561797752808989 0.0333333333333333 0.0857142857142857 0 0.175438596491228 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_189.sorted.mapDamage 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0.16 0 0 0 0
S17466.e2e.filter30.Endolith_191.sorted.mapDamage 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_200.sorted.mapDamage 0 0 NA NA NA 0 NA 0 0 0 0 0 0 NA NA 0 NA NA
S17466.e2e.filter30.Endolith_202.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_217.sorted.mapDamage 0.00510955360188436 0.00750393602682162 0.00598756200151136 0.00588845257524035 0.00550341940396791 0.00602373136296724 0.00546932559672581 0.00532732465478759 0.00531941956570939 0.00487443546299226 0.00787708164725597 0.00637356023275011 0.00595175999692529 0.00571550325585568 0.00570367585836194 0.00495538365760982 0.00513847341503426 0.00566800360125595
S17466.e2e.filter30.Endolith_218.sorted.mapDamage 0 0 0 0 0.0306122448979592 0 0 0 0 0 0 0 0 0 0.0645161290322581 0 0 0
S17466.e2e.filter30.Endolith_221.sorted.mapDamage 0 NA 0 NA 0 0 0 NA 0 NA 0 0 0 0 NA 0 0 0
S17466.e2e.filter30.Endolith_222.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0
S17466.e2e.filter30.Endolith_224.sorted.mapDamage 0.00459545198493878 0.00623876852134405 0.00487138150977781 0.00552123951827185 0.005534800055348 0.00743456906411895 0.00519072499402384 0.00683872298017114 0.00705096073517126 0.00519480519480519 0.0080012369061884 0.00658222798444201 0.00639363478137321 0.0050757766658267 0.00439672801635992 0.00420285794340151 0.00428819385358881 0.00513061265551122
S17466.e2e.filter30.Endolith_232.sorted.mapDamage 0 0 0.0674157303370786 0.0490196078431373 0 0 0 0 0 0 0 0 0.0493827160493827 0.0467289719626168 0 0 0.0126582278481013 0
S17466.e2e.filter30.Endolith_237.sorted.mapDamage 0 0 0 0 0 0 0 0 0.019047619047619 0.0354609929078014 0 0 0 0.142857142857143 0 0.00602409638554217 0 0
S17466.e2e.filter30.Endolith_240.sorted.mapDamage 0 0 0.157894736842105 0 0 0 0 0 0 0 0.7 0 0.0740740740740741 0 0 0 0 0
S17466.e2e.filter30.Endolith_245.sorted.mapDamage 0.0044961621459204 0.00482879141354576 0.00434334396816678 0.00443678797536933 0.0043024395660607 0.00426312902457545 0.00415574506669126 0.00430137575530925 0.00442056745138252 0.00447706856566262 0.00578251460310314 0.00476141797371394 0.0046936799129952 0.00451689100432423 0.00455117089091675 0.00454364259138959 0.00419685863499977 0.00440524735541341
S17466.e2e.filter30.Endolith_246.sorted.mapDamage 0.194444444444444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_254.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0
S17466.e2e.filter30.Endolith_259.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.181818181818182 0
S17466.e2e.filter30.Endolith_264.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0.0540540540540541 0.0491803278688525 0 0.0595238095238095 0.0175438596491228 0 0
S17466.e2e.filter30.Endolith_271.sorted.mapDamage NA NA NA NA 0 NA 0 NA NA 0 NA 0 NA 0 0 NA NA NA
S17466.e2e.filter30.Endolith_272.sorted.mapDamage 0 0 0 0 NA NA 0 0 NA 0 0 NA 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_277.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_280.sorted.mapDamage 0 NA 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_282.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_283.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_284.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0.0337078651685393 0 0 0 0 0.0163934426229508 0
S17466.e2e.filter30.Endolith_290.sorted.mapDamage 0.00172006020210707 0.00022883295194508 0 0.000950570342205323 0.00354191263282172 0.00233754090696587 0.00293785310734463 0.0064659977703456 0.00357142857142857 0.00352733686067019 0.00432900432900433 0.00282424505757115 0.00297891842346471 0.000955794504181601 0.00519235308000944 0.0028030833917309 0.00590774823903658 0.000955794504181601
S17466.e2e.filter30.Endolith_291.sorted.mapDamage 0.00704225352112676 0 0 0 0 0.0239043824701195 0 0 0.019047619047619 0.0179856115107914 0.013215859030837 0.0240549828178694 0 0 0.00975609756097561 0 0 0.0040650406504065
S17466.e2e.filter30.Endolith_294.sorted.mapDamage 0 0 NA 0 NA 0 0 NA 0 NA 0 0 NA 0 NA 0 NA NA
S17466.e2e.filter30.Endolith_296.sorted.mapDamage 0.0344827586206897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_298.sorted.mapDamage 0.0018539976825029 0.00281906714505382 0.00400213447171825 0.00504380143350146 0.00305343511450382 0.000765110941086458 0.000271370420624152 0.00585729499467519 0.00204081632653061 0.00571020699500357 0.00702290076335878 0.0118327636076781 0.00669082798996376 0.000286779466590192 0.00510204081632653 0.00428859737638749 0.00323450134770889 0.00155722813392162
S17466.e2e.filter30.Endolith_299.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0.208333333333333 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_303.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0.0277777777777778 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_311.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0.19047619047619 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_313.sorted.mapDamage 0 NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_318.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_339.sorted.mapDamage 0.181818181818182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0
S17466.e2e.filter30.Endolith_343.sorted.mapDamage NA NA NA 0 0 NA NA NA NA NA NA NA 0 NA NA 0 NA NA
S17466.e2e.filter30.Endolith_352.sorted.mapDamage 0 0 0 0 0 0 0 0 NA 0 0.333333333333333 0 0 NA 0 0 NA 0
S17466.e2e.filter30.Endolith_353.sorted.mapDamage 0 0 0 0 0 0 0 0.186046511627907 0 0 0 0 0.0434782608695652 0 0.0517241379310345 0 0 0
S17466.e2e.filter30.Endolith_37.sorted.mapDamage 0.0344827586206897 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0217391304347826 0 0 0.166666666666667
S17466.e2e.filter30.Endolith_374.sorted.mapDamage 0 NA NA NA 0 NA 1 0 NA NA 0 0 NA NA NA NA 0 NA
S17466.e2e.filter30.Endolith_395.sorted.mapDamage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
S17466.e2e.filter30.Endolith_422.sorted.mapDamage 0 0 0 0 0.0106951871657754 0 0.00483091787439614 0 0 0 0 0 0.0104712041884817 0.0348258706467662 0 0 0.0209424083769634 0
S17466.e2e.filter30.Endolith_430.sorted.mapDamage 0 NA 0 0 NA NA NA NA 0 0 NA NA NA NA NA NA NA 0
S17466.e2e.filter30.Endolith_55.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_56.sorted.mapDamage 0.0869565217391304 0 0 0 0 0 0.333333333333333 0.0740740740740741 0 0 0.0344827586206897 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_60.sorted.mapDamage 0.25 0.0285714285714286 0 0.0340909090909091 0 0 0 0 0 0.0344827586206897 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_64.sorted.mapDamage NA NA 0 NA NA NA 0 NA NA NA NA 0 NA 0 0 NA NA 0
S17466.e2e.filter30.Endolith_66.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 NA 0 0 NA NA 0 0 0
S17466.e2e.filter30.Endolith_67.sorted.mapDamage 0 NA NA NA 0 NA 0 0 NA 0 0 0 NA NA NA NA 0 NA
S17466.e2e.filter30.Endolith_86.sorted.mapDamage 0 0 0 0 NA 0 0 0 0 0 0 0 0 NA 0 NA 0 0
S17466.e2e.filter30.Endolith_87.sorted.mapDamage 0 0 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_89.sorted.mapDamage 0.0287081339712919 0 0 0 0 0 0.0177514792899408 0.0228571428571429 0 0.0245098039215686 0 0 0 0 0.024390243902439 0.040650406504065 0 0.025974025974026
S17466.e2e.filter30.Endolith_91.sorted.mapDamage 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.Endolith_98.sorted.mapDamage 0 0 0.0154738878143133 0 0.00200400801603206 0.0146137787056367 0 0 0 0 0.0121654501216545 0 0 0 0 0.0147058823529412 0.00200400801603206 0
S17466.e2e.filter30.Endolith_99.sorted.mapDamage 0.109821428571429 0.0113744075829384 0.00763358778625954 0.00574300071787509 0.00762300762300762 0.00403768506056528 0.0055363321799308 0.012751677852349 0.0101596516690856 0.13126709206928 0.013738959764475 0.0136674259681093 0.00769230769230769 0.00964851826326671 0.00296956198960653 0.00478796169630643 0 0.0014336917562724
S17466.e2e.filter30.G2_1.sorted.mapDamage 0 0 0 0.0579710144927536 0 0 0 0 0 0 0 0 0 0 0 0 0.0740740740740741 0
S17466.e2e.filter30.G2_2.sorted.mapDamage 0 0.162790697674419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S17466.e2e.filter30.G20_0.sorted.mapDamage 0 0 0 0.00544323483670296 0.00566973777462792 0.0121428571428571 0.011070110701107 0.00304878048780488 0.00404585300067431 0.000621504039776259 0.00410509031198686 0.00206327372764787 0.00357142857142857 0 0.00710900473933649 0.00394944707740916 0 0.000697350069735007
S17466.e2e.filter30.G21_0.sorted.mapDamage 0 0.016597510373444 0.0177865612648221 0 0 0.00411522633744856 0 0 0 0 0 0.00188323917137476 0.0263157894736842 0 0.0288065843621399 0.0023094688221709 0 0.00226757369614512
S17466.e2e.filter30.R10_1.sorted.mapDamage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
S17466.e2e.filter30.R10_2.sorted.mapDamage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
S17466.e2e.filter30.R11_0.sorted.mapDamage 0 0.00340136054421769 0.00352112676056338 0.0127388535031847 0 0 0 0 0 0 0.0786026200873362 0.0506329113924051 0.0355871886120996 0.0102564102564103 0 0.00336700336700337 0 0.0130293159609121
S17466.e2e.filter30.R12_1.sorted.mapDamage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
S17466.e2e.filter30.R12_2.sorted.mapDamage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
S17466.e2e.filter30.R13_0.sorted.mapDamage 0.00120048019207683 0 0.00131061598951507 0 0 0.0126760563380282 0.0108695652173913 0 0 0.0141065830721003 0.00340715502555366 0 0 0.00334448160535117 0.0096 0.00998573466476462 0.00322061191626409 0.00827586206896552
S17466.e2e.filter30.R14_0.sorted.mapDamage 0.00108830845771144 0 0.00121580547112462 0.000596421471172962 0.00425101214574899 0.00160192230676812 0.00635930047694754 0.00452915644461219 0.00339430511031492 0.00399028452463567 0.00710321864594895 0.00369793694044375 0.00680669000388954 0.00150375939849624 0.000396746677246578 0.00220839188917888 0.00229051345676656 0.00447677672076105
S17466.e2e.filter30.R15_0.sorted.mapDamage 0.00458131840162891 0.00639074863055387 0.00498188405797101 0.00384260682446972 0.00338722093918399 0.00211832349825995 0.00289687137891078 0.00721412125863392 0.00245737981876824 0.00242926550442984 0.0066146540027137 0.00858623242042931 0.00602696272799366 0.0064996829422955 0.00321346595256312 0.00722135007849294 0.00408997955010225 0.00509058242251834
S17466.e2e.filter30.R16_0.sorted.mapDamage 0.0117647058823529 0 0.0190409026798307 0 0 0.0110537951363301 0.011243851018974 0.00489168413696716 0.011830201809325 0.0126735063367532 0.0146678170836928 0.00125234815278647 0.0055363321799308 0.00472813238770686 0.00831024930747922 0.0110497237569061 0.00563380281690141 0.00341997264021888
S17466.e2e.filter30.R17_0.sorted.mapDamage 0.00165654334621756 0.0056980056980057 0.00402352212937171 0.00338753387533875 0.00567612687813022 0.00941028858218319 0.00841908325537886 0.00915192190359976 0.0057698147585788 0.00421348314606742 0.0112508272667108 0.001743679163034 0.0114649681528662 0.00176304654442877 0.00798580301685892 0.00682261208576998 0.0089058524173028 0.00493755445832123
S17466.e2e.filter30.R18_1.sorted.mapDamage 0.0036863028550777 0.00621067255046171 0.0021190032208849 0.00321492982043441 0.00268562401263823 0.00291430371770636 0.0020440251572327 0.00170109356014581 0.00362406378352259 0.00171995934641545 0.00720771318917907 0.00402861136232837 0.00336898846121452 0.00341439040639574 0.00256516342573438 0.00508502834278093 0.00294961734693878 0.00405051227066953
